FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,RevWght
5312,4652,1,HBW,SY,General,NB,3.015211258
4737,4503,1,HBS,SY,General,NB,2.96083861
4912,2104,1,HBW,SY,General,NB,3.05552609
5064,4637,1,HBW,SY,General,NB,3.1318579
5087,4430,1,HBS,SY,General,NB,3.008537013
4961,4663,1,HBO,SY,General,NB,2.991127112
5120,4503,1,HBS,SY,General,NB,2.99521546
4710,4661,15,HBS,SY,General,NB,2.986622745
5304,4529,1,HBS,SY,General,NB,3.189019963
5116,4646,1,HBS,SY,General,NB,3.006292312
4969,4430,1,HBS,SY,General,NB,3.017426029
5144,2730,1,HBW,SY,General,NB,2.960733858
4904,4208,1,HBO,SY,General,NB,2.943294026
5311,4646,1,HBS,SY,General,NB,3.041142045
4737,4453,1,HBW,SY,General,NB,2.942895966
5283,4185,1,HBW,SY,General,NB,2.977377569
5273,1925,1,HBW,SY,General,NB,3.05522979
5012,2144,1,HBW,SY,General,NB,2.985883489
4737,4339,1,HBW,SY,General,NB,3.011667623
5311,4646,1,HBS,SY,General,NB,3.041142045
5023,4339,1,HBS,SY,General,NB,3.026611346
5306,4308,1,HBO,SY,General,NB,3.388511042
4737,4223,15,HBO,SY,General,NB,2.953676518
5064,4242,1,HBS,SY,General,NB,3.029550408
5206,4315,1,HBO,SY,General,NB,3.07500411
5313,4664,1,HBS,SY,General,NB,3.079343865
4707,4443,1,HBS,SY,General,NB,2.958252715
4815,4469,1,HBS,SY,General,NB,2.994269693
4789,4480,1,HBS,SY,General,NB,2.986311479
5302,4430,2,HBS,OM,General,NB,3.558765802
5223,1195,2,HBW,OM,General,NB,3.447784935
5211,2093,2,HBO,OM,General,NB,3.502414538
5208,4661,2,HBW,OM,General,NB,3.55587662
5311,4480,2,HBS,OM,General,NB,3.521467811
4851,4643,2,HBS,OM,General,NB,3.424622679
4829,4581,2,HBS,SY,General,NB,2.957648143
5311,4637,2,HBS,SY,General,NB,3.18614076
4850,4430,2,HBW,SY,General,NB,2.989103888
5146,4021,2,HBS,SY,General,NB,2.987152493
5006,4661,2,HBS,SY,General,NB,2.986622745
5300,4660,2,HBO,SY,General,NB,2.954664186
4696,4614,2,HBW,SY,General,NB,3.051509572
4815,4503,2,HBW,SY,General,NB,2.992249462
4727,4475,2,HBS,SY,General,NB,3.107935373
5283,4339,2,HBW,SY,General,NB,3.043075481
4737,3561,2,HBO,SY,General,NB,2.943000719
5285,3833,2,HBW,SY,General,NB,2.954753975
5122,4660,2,HBS,SY,General,NB,2.974100305
4871,4660,2,HBS,SY,General,NB,3.051434748
5306,3646,2,HBW,SY,General,NB,3.322588659
5211,4647,2,HBW,OM,General,NB,1.629531886
5094,4659,2,HBW,OM,General,NB,1.630402849
4829,2681,2,HBW,OM,General,NB,1.634439295
5306,4540,2,HBW,OM,General,NB,1.66786576
4695,4007,2,HBO,OM,General,NB,1.668858788
5299,4340,2,HBW,OM,General,NB,1.670087701
5304,4480,2,HBW,OM,General,NB,1.673782692
4948,3180,2,HBW,OM,General,NB,1.704426367
4806,4312,2,HBS,OM,General,NB,1.658270331
5305,4643,2,HBS,OM,General,NB,1.629091457
5304,4430,2,HBS,OM,General,NB,1.684395892
4912,2424,2,HBW,OM,General,NB,1.694707223
5311,4430,2,HBS,OM,General,NB,1.677355616
4888,4339,2,HBS,OM,General,NB,1.721444766
5145,4526,2,HBS,OM,General,NB,1.941748656
5122,4295,2,HBO,OM,General,NB,1.646949476
5124,4561,2,HBW,OM,General,NB,1.641967837
5297,4644,2,HBO,OM,General,NB,1.630158715
4949,4643,2,HBW,OM,General,NB,1.629091457
5304,4660,2,HBW,OM,General,NB,1.665416179
5297,4644,2,HBW,OM,General,NB,1.630158715
5311,4374,2,HBO,OM,General,NB,1.659799464
4921,4325,2,HBW,OM,General,NB,1.642505591
5304,4660,2,HBW,OM,General,NB,1.665416179
5123,4332,2,HBS,OM,General,NB,1.644165036
5297,4644,2,HBS,OM,General,NB,1.630158715
5311,4430,2,HBS,SY,General,NB,1.440462344
5285,4339,2,HBS,SY,General,NB,1.432479899
4737,4642,2,HBW,SY,General,NB,1.421702536
4777,4661,2,HBS,SY,General,NB,1.421388054
5291,521,2,HBW,SY,General,NB,1.413574182
5300,4430,2,HBS,SY,General,NB,1.414769778
4759,4544,2,HBW,SY,General,NB,1.480714551
5311,4430,2,HBS,SY,General,NB,1.440462344
5064,4280,2,HBO,SY,General,NB,1.400259719
5282,4646,2,HBS,SY,General,NB,1.413664843
5122,4443,2,HBS,SY,General,NB,1.409408011
4826,4661,2,HBS,SY,General,NB,1.406521015
4732,4354,2,HBS,SY,General,NB,1.388649404
5064,4544,2,HBO,SY,General,NB,1.434912172
4907,3521,2,HBO,SY,General,NB,1.401608305
4889,4430,2,HBS,SY,General,NB,1.407695363
4904,4164,2,HBW,SY,General,NB,1.393039395
5250,4430,2,HBO,SY,General,NB,1.414769778
5304,4664,2,HBS,SY,General,NB,1.463527148
4829,4474,2,HBS,SY,General,NB,1.491534412
4768,4430,2,HBS,SY,General,NB,1.422562401
5285,4660,2,HBS,SY,General,NB,1.398428076
4950,4640,2,HBS,SY,General,NB,1.511516731
5064,4430,2,HBS,SY,General,NB,1.414769778
4815,4648,2,HBO,SY,General,NB,1.437100792
4829,4661,2,HBW,SY,General,NB,1.413552933
5306,4660,2,HBS,SY,General,NB,1.430209116
4877,4430,2,HBS,SY,General,NB,1.46057074
5064,4661,2,HBS,SY,General,NB,1.41359543
4806,4660,2,HBS,SY,General,NB,1.406263198
4732,3983,2,HBW,SY,General,NB,1.601261514
4896,2696,2,HBS,SY,General,NB,1.40682983
4737,4475,2,HBS,SY,General,NB,1.418138413
4968,4662,2,HBO,SY,General,NB,1.412428167
5012,4637,2,HBW,SY,General,NB,1.495741662
5283,4321,2,HBS,SY,General,NB,1.483852281
5298,4430,2,HBS,SY,General,NB,1.414727281
4728,3809,2,HBS,SY,General,NB,1.863247208
4907,4664,2,HBS,SY,General,NB,1.431746109
5283,4529,2,HBS,SY,General,NB,1.485445938
5311,3749,2,HBW,SY,General,NB,1.428405806
4896,4660,2,HBS,SY,General,NB,1.391396159
5012,4475,2,HBS,SY,General,NB,1.438616537
4733,4638,2,HBS,SY,General,NB,1.482405951
5298,4525,2,HBO,SY,General,NB,1.397379804
5291,1444,2,HBW,SY,General,NB,1.412881473
5235,4155,2,HBW,SY,General,NB,1.409226688
5107,4280,2,HBO,SY,General,NB,1.40021722
4897,4339,2,HBS,SY,General,NB,1.425449398
4780,4402,2,HBS,SY,General,NB,1.504779462
4941,4662,2,HBW,SY,General,NB,1.398980544
5151,4443,2,HBS,SY,General,NB,1.400210138
4877,3246,2,HBO,SY,General,NB,1.446529569
4906,2479,2,HBW,SY,General,NB,1.393444538
4826,4641,2,HBS,SY,General,NB,1.39435965
5304,4661,2,HBS,SY,General,NB,1.445333973
4877,4640,2,HBS,SY,General,NB,1.55736019
5297,4642,2,HBS,SY,General,NB,1.428734453
5283,4646,2,HBS,SY,General,NB,1.421499963
5311,3711,2,HBO,SY,General,NB,1.448786185
5030,4651,2,HBO,SY,General,NB,1.417228967
5311,4662,2,HBW,SY,General,NB,1.424715607
5311,4339,2,HBS,SY,General,NB,1.458214962
5070,3778,2,HBO,SY,General,NB,1.399931071
5311,4430,2,HBS,SY,General,NB,1.440462344
4696,4127,2,HBS,SY,General,NB,1.432529479
4818,4430,2,HBW,SY,General,NB,1.422562401
4734,4646,2,HBS,SY,General,NB,1.406632925
5291,4620,2,HBO,SY,General,NB,1.434912172
5064,4456,2,HBS,SY,General,NB,1.40250217
5304,4642,2,HBS,SY,General,NB,1.460515493
4890,4127,2,HBW,SY,General,NB,1.393716521
5122,4453,2,HBS,SY,General,NB,1.409170026
5283,4411,2,HBW,SY,General,NB,1.409086447
4969,4443,2,HBS,SY,General,NB,1.413615263
5124,4503,2,HBS,SY,General,NB,1.41766244
4791,4660,2,HBS,SY,General,NB,1.444271536
5064,4378,2,HBS,SY,General,NB,1.402782654
5283,4642,2,HBS,SY,General,NB,1.436569573
5304,4430,2,HBO,SY,General,NB,1.446508321
4842,4660,2,HBS,SY,General,NB,1.391396159
5304,4227,2,HBW,SY,General,NB,1.455203306
4803,4661,2,HBO,SY,General,NB,1.421388054
4829,4664,2,HBW,SY,General,NB,1.431746109
5307,4660,2,HBW,SY,General,NB,1.430209116
5300,4293,2,HBW,SY,General,NB,1.409660164
4723,4050,2,HBO,SY,General,NB,1.420353948
5145,4637,2,HBS,SY,General,NB,1.482336538
5030,4476,2,HBO,SY,General,NB,1.463512983
4829,3061,2,HBW,SY,General,NB,1.442322317
5012,4637,2,HBS,SY,General,NB,1.495741662
5311,4642,2,HBS,SY,General,NB,1.454469516
5112,4660,2,HBS,SY,General,NB,1.407668448
4896,4411,2,HBO,SY,General,NB,1.394220826
4904,4453,2,HBS,SY,General,NB,1.392899153
5173,4661,3,HBS,OM,General,NB,5.016102204
5298,4200,3,HBW,OM,General,NB,4.938726946
5042,4643,3,HBS,OM,General,NB,4.979679448
5283,4339,3,HBS,OM,General,NB,5.077875557
5285,4516,3,HBW,OM,General,NB,4.949644283
5311,4443,3,HBS,OM,General,NB,5.027069483
5306,4145,3,HBS,OM,General,NB,5.049538424
5297,4663,3,HBW,OM,General,NB,4.99104127
5064,4339,3,HBO,OM,General,NB,5.050402422
5030,4631,3,HBW,OM,General,NB,4.938307433
4818,4503,3,HBW,OM,General,NB,4.993063925
5072,4526,3,HBS,OM,General,NB,5.878876538
5304,4526,3,HBW,OM,General,NB,5.990771758
4821,3334,3,HBO,OM,General,NB,5.023223944
4876,4526,3,HBS,OM,General,NB,5.926136724
5283,4430,3,HBO,SY,General,NB,4.381834496
4755,4430,3,HBS,SY,General,NB,4.381834496
4815,4438,3,HBW,SY,General,NB,4.340800928
5283,3707,3,HBW,SY,General,NB,4.344008039
5116,4646,3,HBS,SY,General,NB,4.382890444
4965,3798,3,HBW,SY,General,NB,4.354318792
4818,4475,3,HBS,SY,General,NB,4.41399724
4907,4642,3,HBW,SY,General,NB,4.400845903
4829,4413,3,HBS,SY,General,NB,4.316623237
5064,4280,3,HBW,SY,General,NB,4.313136867
4877,4662,3,HBS,SY,General,NB,4.450405588
5304,4539,3,HBW,SY,General,NB,4.44900493
5290,4642,3,HBW,SY,General,NB,4.400845903
4887,4646,3,HBS,SY,General,NB,4.495636763
5030,4577,3,HBW,SY,General,NB,4.340111507
5311,4339,3,HBS,SY,General,NB,4.491652963
5125,4529,3,HBS,SY,General,NB,4.579859428
5311,4443,3,HBS,SY,General,NB,4.392127796
5064,4339,3,HBW,SY,General,NB,4.412513678
4941,4280,3,HBO,SY,General,NB,4.313005964
4737,4642,3,HBS,SY,General,NB,4.379185902
5064,4430,3,HBS,SY,General,NB,4.357831343
5283,3978,3,HBS,SY,General,NB,4.669593089
4723,4374,3,HBO,SY,General,NB,4.352682512
4737,3801,3,HBO,SY,General,NB,4.376301685
4902,4307,3,HBW,SY,General,NB,4.290896533
5291,4660,3,HBS,SY,General,NB,4.348916882
5300,4378,3,HBS,SY,General,NB,4.320908112
4829,4590,3,HBW,SY,General,NB,4.311413317
4829,4661,3,HBS,SY,General,NB,4.354083167
5311,4531,3,HBW,SY,General,NB,4.395871608
5311,4590,3,HBS,SY,General,NB,4.390683505
5030,4407,3,HBW,SY,General,NB,4.448983114
5311,4430,3,HBS,SY,General,NB,4.436970628
5064,4664,3,HBW,SY,General,NB,4.410253428
4890,4664,3,HBO,SY,General,NB,4.388466889
5285,4430,3,HBS,SY,General,NB,4.35770044
5306,3646,3,HBW,SY,General,NB,4.844020664
5306,4443,3,HBS,SY,General,NB,4.410746495
5306,4430,3,HBS,SY,General,NB,4.45559369
5308,4430,3,HBS,SY,General,NB,4.386163006
4877,4340,3,HBW,SY,General,NB,4.530491734
4737,4430,3,HBS,SY,General,NB,4.336040441
4887,4419,3,HBS,SY,General,NB,5.343692943
4878,4642,3,HBO,SY,General,NB,4.542054788
5058,4202,3,HBS,SY,General,NB,4.308633822
4950,4475,3,HBS,SY,General,NB,4.389863182
5304,4642,3,HBS,SY,General,NB,4.498739152
5289,2809,3,HBW,SY,General,NB,4.31261762
5283,4453,3,HBS,SY,General,NB,4.336258611
4941,4551,3,HBW,SY,General,NB,4.347581677
4927,4544,3,HBO,SY,General,NB,4.398088223
5122,3876,3,HBO,SY,General,NB,4.345085803
4891,4479,3,HBS,SY,General,NB,4.294985054
4878,4208,3,HBS,SY,General,NB,4.453913774
5299,4483,3,HBS,SY,General,NB,4.275660631
5301,4660,3,HBS,SY,General,NB,4.261884766
5299,4430,3,HBW,SY,General,NB,4.311232558
5030,4661,3,HBS,SY,General,NB,4.279829418
4941,4661,3,HBS,SY,General,NB,4.279700752
5173,4646,3,HBS,SY,General,NB,4.308015902
5311,4430,3,HBS,SY,General,NB,4.361172214
5023,4661,3,HBS,SY,General,NB,4.279829418
5304,4443,3,HBW,SY,General,NB,4.335396078
5302,4646,3,HBS,SY,General,NB,4.376260475
5294,4339,3,HBS,SY,General,NB,4.433225308
5289,4609,4,HBW,OM,General,NB,4.411593825
5289,3765,4,HBO,OM,General,NB,4.789339116
5289,4611,4,HBO,OM,General,NB,4.398885029
5289,2877,4,HBW,OM,General,NB,4.485666937
5289,4503,4,HBS,OM,General,NB,4.422674543
5283,4643,4,HBO,OM,General,NB,4.41773693
4695,4526,4,HBW,OM,General,NB,5.335933023
4733,4472,4,HBW,OM,General,NB,4.663487778
5302,4407,4,HBW,OM,General,NB,4.63520103
5305,4641,4,HBO,OM,General,NB,4.400597624
5299,2624,4,HBS,OM,General,NB,4.427220707
5064,4590,4,HBW,OM,General,NB,4.395415354
5300,4626,4,HBW,OM,General,NB,4.391861161
5304,4430,4,HBS,OM,General,NB,4.54227157
4755,4430,4,HBS,SY,General,NB,3.705953893
5311,4476,4,HBW,SY,General,NB,3.87957136
4842,4642,4,HBO,SY,General,NB,3.703713835
4833,4662,4,HBS,SY,General,NB,3.64452019
4984,4637,4,HBW,SY,General,NB,3.861673032
4728,4664,4,HBS,SY,General,NB,3.849310271
5300,4545,4,HBO,SY,General,NB,3.676822058
5064,4561,4,HBS,SY,General,NB,3.649454224
4826,4588,4,HBS,SY,General,NB,3.629917369
4891,4346,4,HBO,SY,General,NB,3.668625732
4890,4502,4,HBW,SY,General,NB,3.641003261
4826,4384,4,HBO,SY,General,NB,3.628932038
4959,4561,4,HBS,SY,General,NB,3.649343512
4878,4661,4,HBW,SY,General,NB,3.80191107
4877,4483,4,HBO,SY,General,NB,3.774362407
5250,4482,4,HBW,SY,General,NB,3.978115492
4811,4367,4,HBW,SY,General,NB,3.870522556
4878,4430,4,HBS,SY,General,NB,3.804970393
4984,4297,4,HBS,SY,General,NB,3.684269238
4904,4468,4,HBO,SY,General,NB,3.636179938
4829,4472,4,HBS,SY,General,NB,3.749470816
5149,2436,4,HBW,SY,General,NB,3.717279659
4826,4661,4,HBS,SY,General,NB,3.664164066
4737,4483,4,HBS,SY,General,NB,3.636615403
5064,4378,4,HBS,SY,General,NB,3.654425161
5306,4620,4,HBS,SY,General,NB,3.785887454
4889,3070,4,HBW,SY,General,NB,3.624016456
5151,4662,4,HBS,SY,General,NB,3.64462721
5023,4430,4,HBS,SY,General,NB,3.685653129
4755,4660,4,HBO,SY,General,NB,3.663492417
4826,4443,4,HBS,SY,General,NB,3.629297386
5311,4646,4,HBS,SY,General,NB,3.749817711
4851,4483,4,HBS,SY,General,NB,3.636615403
5311,4529,4,HBS,SY,General,NB,3.916405011
4829,4661,4,HBS,SY,General,NB,3.682483096
4821,4607,4,HBW,SY,General,NB,3.623289452
4829,4662,4,HBW,SY,General,NB,3.64452019
5308,4438,4,HBS,SY,General,NB,3.674906752
5306,4646,4,HBS,SY,General,NB,3.765568239
4829,4664,4,HBW,SY,General,NB,3.729878606
5312,4475,4,HBS,SY,General,NB,3.779787262
5193,4430,4,HBS,SY,General,NB,3.768336022
5311,4430,4,HBS,SY,General,NB,3.752585494
5064,4295,4,HBS,SY,General,NB,3.660595471
5311,4430,4,HBS,SY,General,NB,3.752585494
4907,4656,4,HBS,SY,General,NB,3.618990163
4889,4662,4,HBW,SY,General,NB,3.626201159
4877,3886,4,HBS,SY,General,NB,3.769026123
4889,4526,4,HBS,SY,General,NB,4.325656729
5185,4660,4,HBS,SY,General,NB,3.725874547
4912,4661,4,HBS,SY,General,NB,3.80191107
4904,3720,4,HBW,SY,General,NB,3.696174394
4878,4475,4,HBS,SY,General,NB,3.83217585
4829,4662,4,HBS,SY,General,NB,3.64452019
5064,4466,4,HBW,SY,General,NB,3.650908232
4890,3800,4,HBW,SY,General,NB,3.629297386
5283,3522,4,HBO,SY,General,NB,3.671194233
4878,4503,4,HBS,SY,General,NB,3.788548216
4912,4100,4,HBO,SY,General,NB,3.91472958
5249,4640,4,HBS,SY,General,NB,3.937801816
5261,4339,4,HBS,SY,General,NB,3.752201694
4913,4339,4,HBO,SY,General,NB,3.713474881
5122,4660,4,HBS,SY,General,NB,3.667153271
4919,3438,4,HBW,SY,General,NB,3.779499412
4818,4646,4,HBW,SY,General,NB,3.70318611
5311,4430,4,HBS,SY,General,NB,3.752585494
5300,4453,4,HBS,SY,General,NB,3.647103454
5283,4430,4,HBS,SY,General,NB,3.705953893
5283,4202,4,HBS,SY,General,NB,3.664348584
5291,4407,4,HBW,SY,General,NB,3.797670827
4878,4033,4,HBW,SY,General,NB,3.767679135
5117,4404,4,HBS,SY,General,NB,3.787252894
4959,4197,4,HBW,SY,General,NB,3.734011828
4889,4430,4,HBO,SY,General,NB,3.667223388
5298,4169,4,HBW,SY,General,NB,3.643044039
4941,4640,4,HBS,SY,General,NB,3.937691104
5299,4390,4,HBS,SY,General,NB,3.673198108
4737,4642,4,HBS,SY,General,NB,3.703713835
5311,4590,4,HBO,SY,General,NB,3.713437977
4904,4661,4,HBW,SY,General,NB,3.664164066
5224,4430,4,HBS,SY,General,NB,3.804970393
5298,4663,4,HBW,SY,General,NB,3.688037113
5291,4640,4,HBO,SY,General,NB,3.972723852
5122,4339,4,HBS,SY,General,NB,3.755862549
5311,4297,4,HBW,SY,General,NB,3.751201602
4737,4332,4,HBW,SY,General,NB,3.635943755
4941,4637,4,HBS,SY,General,NB,3.861562322
4737,4642,4,HBS,SY,General,NB,3.703713835
5302,4430,5,HBO,OM,General,NB,5.125214688
5299,3808,5,HBS,OM,General,NB,5.385865954
5094,4651,5,HBS,OM,General,NB,5.021327609
5112,4263,5,HBS,OM,General,NB,5.223605761
5298,3864,5,HBS,OM,General,NB,4.917415434
4961,4453,5,HBW,OM,General,NB,4.96032946
4821,3334,5,HBO,OM,General,NB,5.048345879
5190,4644,5,HBW,OM,General,NB,5.072789306
5289,238,5,HBO,OM,General,NB,4.94889074
4829,4643,5,HBS,OM,General,NB,4.956936492
5307,4476,11,HBS,OM,General,NB,5.297924824
5311,4425,5,HBS,OM,General,NB,5.10686455
4696,4260,5,HBS,OM,General,NB,5.058349114
5064,4540,5,HBW,OM,General,NB,4.962462614
5303,4643,5,HBW,OM,General,NB,5.069541894
5208,4332,5,HBS,OM,General,NB,5.082667061
4818,4614,5,HBW,OM,General,NB,5.032570582
5094,4659,5,HBW,OM,General,NB,4.960926744
5094,4644,5,HBW,OM,General,NB,4.960183905
5211,4647,5,HBW,OM,General,NB,4.958276614
5297,4644,5,HBO,OM,General,NB,4.960183905
5042,4643,11,HBS,OM,General,NB,5.00458361
5012,4627,5,HBW,OM,General,NB,5.006837223
5306,4503,5,HBW,OM,General,NB,5.102879318
4768,4322,5,HBO,OM,General,NB,5.139082695
5302,4643,5,HBO,OM,General,NB,5.069541894
5122,4295,5,HBO,OM,General,NB,5.011274183
5030,4624,5,HBW,OM,General,NB,4.958522555
5107,4644,11,HBW,OM,General,NB,4.960183905
5297,4643,5,HBW,OM,General,NB,4.956936492
4829,4208,5,HBO,OM,General,NB,4.960851456
5311,4544,5,HBS,OM,General,NB,5.175165611
5304,4443,5,HBS,OM,General,NB,5.073627511
5297,4551,5,HBS,OM,General,NB,5.000969797
5120,3385,5,HBS,OM,General,NB,4.99024882
4725,4660,5,HBS,SY,General,NB,4.110745071
4821,4222,5,HBW,SY,General,NB,4.331340769
5242,3973,5,HBW,SY,General,NB,4.193562668
5301,4616,5,HBS,SY,General,NB,4.179080311
4737,4518,5,HBO,SY,General,NB,5.171105127
4904,4208,5,HBO,SY,General,NB,4.094926073
4948,4475,5,HBS,SY,General,NB,4.189227954
4733,4638,5,HBS,SY,General,NB,4.35747397
5064,2730,5,HBW,SY,General,NB,4.119189642
5030,3522,5,HBW,SY,General,NB,4.119439482
5211,4662,5,HBW,SY,General,NB,4.112248271
5273,4646,5,HBO,SY,General,NB,4.290167236
4878,4430,5,HBS,SY,General,NB,4.293290229
4829,4661,5,HBS,SY,General,NB,4.155083236
5235,4449,5,HBO,SY,General,NB,4.156007642
5262,4660,5,HBS,SY,General,NB,4.20404343
5299,4214,5,HBW,SY,General,NB,4.679479482
4829,4131,5,HBO,SY,General,NB,4.265183296
4829,4389,5,HBW,SY,General,NB,4.118760751
5291,4646,5,HBS,SY,General,NB,4.194940948
5285,2659,5,HBS,SY,General,NB,4.114117902
5311,4312,5,HBS,SY,General,NB,4.238621204
4779,4662,5,HBS,SY,General,NB,4.1352793
4737,4339,5,HBW,SY,General,NB,4.190052424
4969,4430,5,HBS,SY,General,NB,4.198063941
4889,4616,5,HBS,SY,General,NB,4.131252721
4737,4660,5,HBS,SY,General,NB,4.089954268
5289,4648,11,HBW,SY,General,NB,4.201270213
5297,4443,5,HBS,SY,General,NB,4.115737694
4857,4661,5,HBS,SY,General,NB,4.289838281
4737,4322,5,HBO,SY,General,NB,4.219758329
5039,3821,5,HBS,SY,General,NB,4.113439172
5154,4430,5,HBS,SY,General,NB,4.158660103
4829,4526,5,HBW,SY,General,NB,4.901470117
5301,4645,11,HBS,SY,General,NB,4.148325081
5283,4616,5,HBW,SY,General,NB,4.174949632
4893,4430,5,HBS,SY,General,NB,4.137865138
5154,4430,5,HBS,SY,General,NB,4.158660103
5311,4443,5,HBS,SY,General,NB,4.191389064
5030,4503,5,HBS,SY,General,NB,4.140126184
5291,3381,5,HBS,SY,General,NB,4.154096371
4815,4637,5,HBS,SY,General,NB,4.380176043
4820,4544,5,HBW,SY,General,NB,4.197077075
4949,2896,5,HBW,SY,General,NB,4.139468273
4737,4503,5,HBS,SY,General,NB,4.119335382
4689,4661,5,HBS,SY,General,NB,4.248502351
4899,4660,5,HBW,SY,General,NB,4.089954268
5293,4661,5,HBS,SY,General,NB,4.155208156
5297,4471,5,HBW,SY,General,NB,4.220374598
5285,4472,5,HBS,SY,General,NB,4.230667982
5283,4529,5,HBS,SY,General,NB,4.366409892
5283,4185,5,HBW,SY,General,NB,4.14234559
5300,4611,5,HBW,SY,General,NB,4.117857166
5285,4430,5,HBS,SY,General,NB,4.158535184
5312,3766,5,HBW,SY,General,NB,4.423835479
5023,4661,5,HBS,SY,General,NB,4.155208156
5298,4430,5,HBS,SY,General,NB,4.158535184
5283,4453,5,HBS,SY,General,NB,4.138073337
5030,4332,5,HBS,SY,General,NB,4.12336196
5208,1894,5,HBW,SY,General,NB,4.285174612
4902,4443,5,HBO,SY,General,NB,4.095071812
5311,4339,11,HBS,SY,General,NB,4.286365513
5311,4660,5,HBS,SY,General,NB,4.186271521
5203,4661,11,HBO,SY,General,NB,4.194611994
4889,4430,5,HBS,SY,General,NB,4.137865138
5311,4637,5,HBS,SY,General,NB,4.432792222
4878,4430,5,HBS,SY,General,NB,4.293290229
4907,4429,5,HBO,SY,General,NB,4.439737758
4829,4354,5,HBS,SY,General,NB,4.102550338
4815,4502,5,HBO,SY,General,NB,4.151981063
4734,3029,5,HBS,SY,General,NB,4.132381163
4952,4430,11,HBS,SY,General,NB,4.158535184
4878,4447,5,HBO,SY,General,NB,4.321830216
4856,4526,5,HBS,SY,General,NB,5.036225163
4961,4503,5,HBW,SY,General,NB,4.140126184
5302,4430,5,HBS,SY,General,NB,4.251954299
4728,3452,5,HBW,SY,General,NB,4.560789111
5311,4661,5,HBS,SY,General,NB,4.230730442
4736,3951,5,HBW,SY,General,NB,4.095296667
4970,4529,5,HBS,SY,General,NB,4.382907621
5297,3795,11,HBO,SY,General,NB,4.122828969
5283,4642,5,HBS,SY,General,NB,4.222739745
4904,4661,5,HBO,SY,General,NB,4.13441319
4842,2959,5,HBW,SY,General,NB,4.304016667
5030,4642,5,HBW,SY,General,NB,4.199829473
4914,2626,5,HBO,SY,General,NB,4.118452615
4759,4526,5,HBS,SY,General,NB,5.036225163
5285,4430,5,HBS,SY,General,NB,4.158535184
5080,4503,11,HBW,SY,General,NB,4.179534186
5311,2328,5,HBW,SY,General,NB,4.219720852
4950,4642,5,HBS,SY,General,NB,4.199708717
4780,4402,5,HBS,SY,General,NB,4.423240029
4851,4430,5,HBS,SY,General,NB,4.137865138
5064,4646,11,HBW,SY,General,NB,4.155537111
5120,4503,5,HBS,SY,General,NB,4.16716297
5064,4664,5,HBW,SY,General,NB,4.208686279
4877,4662,5,HBW,SY,General,NB,4.247003316
4827,4646,5,HBS,SY,General,NB,4.134742144
4900,4033,5,HBW,SY,General,NB,4.095788019
5298,4661,5,HBS,SY,General,NB,4.155083236
4877,4029,5,HBW,SY,General,NB,4.25117147
5283,4660,5,HBS,SY,General,NB,4.133655344
4878,4430,5,HBS,SY,General,NB,4.293290229
5262,4503,5,HBS,SY,General,NB,4.233424544
5283,4365,5,HBW,SY,General,NB,4.136940732
5308,4363,5,HBS,SY,General,NB,4.14234559
5294,4662,5,HBS,SY,General,NB,4.205667386
4737,4475,5,HBS,SY,General,NB,4.168562072
4737,4339,5,HBW,SY,General,NB,4.190052424
5304,4347,5,HBW,SY,General,NB,5.220169421
4736,4660,5,HBO,SY,General,NB,4.089954268
5190,4661,11,HBS,SY,General,NB,4.248502351
5300,4430,5,HBS,SY,General,NB,4.158660103
4829,4581,5,HBS,SY,General,NB,4.114896568
4984,3085,5,HBW,SY,General,NB,4.116624624
5283,4429,5,HBW,SY,General,NB,4.462768785
5206,4339,5,HBS,SY,General,NB,4.304137422
4737,4223,5,HBO,SY,General,NB,4.109370953
5304,4664,5,HBS,SY,General,NB,4.301980475
4897,4339,5,HBS,SY,General,NB,4.190052424
5218,4443,5,HBS,SY,General,NB,4.250496904
5286,4219,5,HBW,SY,General,NB,4.163815122
4829,4474,5,HBS,SY,General,NB,4.384306722
5283,4208,5,HBS,SY,General,NB,4.138627147
5297,4280,5,HBO,SY,General,NB,4.115883434
4904,2882,5,HBW,SY,General,NB,4.095071812
5298,4661,11,HBS,SY,General,NB,4.155083236
5030,4430,11,HBS,SY,General,NB,4.158660103
5298,4577,5,HBS,SY,General,NB,4.14162522
5064,3822,5,HBW,SY,General,NB,4.119456137
5266,4664,5,HBS,SY,General,NB,4.231592388
4941,4529,5,HBS,SY,General,NB,4.343378865
5124,3721,5,HBO,SY,General,NB,4.212712858
4941,4662,5,HBW,SY,General,NB,4.112248271
5259,4208,5,HBS,SY,General,NB,4.209015234
5299,4503,5,HBS,SY,General,NB,4.16716297
4811,4476,5,HBS,SY,General,NB,4.436573124
